index,year,state,commodity_name,refed_food_department,refed_food_category,acres_planted,acres_harvested,us_dollars_harvested,tons_harvested,percent_maturity,acres_unharvested,yield_tons_per_acre,price_per_ton,tons_never_harvested,tons_never_harvested_not_marketable,tons_never_harvested_inedible,tons_never_harvested_bad_weather,tons_never_harvested_pests_disease,tons_never_harvested_market_dynamics,tons_never_harvested_other
2815,2017,georgia,sweet corn,produce,sweet corn,26000.0,25100.0,98393000.0,200800.0,0.5,900.0,8.0,490.0,3600.0,1008.0,1008.0,151.2,2.3,0.5,1430.1
2816,2017,idaho,sweet corn,produce,sweet corn,4100.0,3900.0,11548000.0,21450.0,0.5,200.0,5.5,538.4,550.0,154.0,154.0,23.1,0.3,0.1,218.5
2817,2017,illinois,sweet corn,produce,sweet corn,15000.0,14200.0,11792000.0,95850.0,0.5,800.0,6.8,123.0,2720.0,761.6,761.6,114.2,1.7,0.4,1080.5
2818,2017,indiana,sweet corn,produce,sweet corn,4000.0,3900.0,9126000.0,17550.0,0.5,100.0,4.5,520.0,225.0,63.0,63.0,9.5,0.1,0.0,89.4
2819,2017,maryland,sweet corn,produce,sweet corn,7200.0,7100.0,11647000.0,44375.0,0.5,100.0,6.2,262.5,310.0,86.8,86.8,13.0,0.2,0.0,123.1
2820,2017,michigan,sweet corn,produce,sweet corn,9600.0,9100.0,20930000.0,45500.0,0.5,500.0,5.0,460.0,1250.0,350.0,350.0,52.5,0.8,0.2,496.6
2821,2017,minnesota,sweet corn,produce,sweet corn,120700.0,112600.0,79361000.0,928950.0,0.5,8100.0,8.2,85.4,33210.0,9298.8,9298.8,1394.8,20.9,4.3,13192.3
2822,2017,new jersey,sweet corn,produce,sweet corn,6400.0,6300.0,18334000.0,30555.0,0.5,100.0,4.8,600.0,240.0,67.2,67.2,10.1,0.2,0.0,95.3
2823,2017,new york,sweet corn,produce,sweet corn,26700.0,25700.0,31992000.0,167050.0,0.5,1000.0,6.5,191.5,3250.0,910.0,910.0,136.5,2.0,0.4,1291.0
2824,2017,ohio,sweet corn,produce,sweet corn,9300.0,9000.0,20829000.0,40500.0,0.5,300.0,4.5,514.3,675.0,189.0,189.0,28.4,0.4,0.1,268.1
2825,2017,oregon,sweet corn,produce,sweet corn,24000.0,23900.0,36283000.0,227050.0,0.5,100.0,9.5,159.8,475.0,133.0,133.0,20.0,0.3,0.1,188.7
2826,2017,pennsylvania,sweet corn,produce,sweet corn,12400.0,11600.0,28488000.0,37120.0,0.5,800.0,3.2,767.5,1280.0,358.4,358.4,53.8,0.8,0.2,508.5
2827,2017,washington,sweet corn,produce,sweet corn,76000.0,74000.0,94772000.0,777000.0,0.5,2000.0,10.5,122.0,10500.0,2940.0,2940.0,441.0,6.6,1.4,4171.0
2828,2017,wisconsin,sweet corn,produce,sweet corn,56700.0,54900.0,44863000.0,483120.0,0.5,1800.0,8.8,92.9,7920.0,2217.6,2217.6,332.6,5.0,1.0,3146.1
2829,2017,california,tangerines,produce,tangerines,59000.0,59000.0,532038000.0,956000.0,0.5,0.0,16.2,556.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2830,2017,florida,tangerines,produce,tangerines,9400.0,9400.0,36046000.0,77000.0,0.5,0.0,8.2,468.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2831,2017,california,tomatoes,produce,tomatoes,256000.0,247700.0,1075824000.0,11084575.0,0.5,8300.0,44.8,97.1,185920.0,52057.6,52057.6,7808.6,117.1,24.2,73854.9
2832,2017,florida,tomatoes,produce,tomatoes,29000.0,28000.0,262020000.0,420000.0,0.5,1000.0,15.0,623.9,7500.0,2100.0,2100.0,315.0,4.7,1.0,2979.3
2833,2017,indiana,tomatoes,produce,tomatoes,8000.0,7800.0,30519000.0,230100.0,0.5,200.0,29.5,132.6,2950.0,826.0,826.0,123.9,1.9,0.4,1171.9
2834,2017,michigan,tomatoes,produce,tomatoes,5700.0,5500.0,35987000.0,154000.0,0.5,200.0,28.0,233.7,2800.0,784.0,784.0,117.6,1.8,0.4,1112.3
2835,2017,new jersey,tomatoes,produce,tomatoes,4100.0,4000.0,39202000.0,56000.0,0.5,100.0,14.0,700.0,700.0,196.0,196.0,29.4,0.4,0.1,278.1
2836,2017,north carolina,tomatoes,produce,tomatoes,3300.0,3200.0,46116000.0,52800.0,0.5,100.0,16.5,873.4,825.0,231.0,231.0,34.7,0.5,0.1,327.7
2837,2017,ohio,tomatoes,produce,tomatoes,5600.0,5500.0,48626000.0,134750.0,0.5,100.0,24.5,360.9,1225.0,343.0,343.0,51.4,0.8,0.2,486.6
2838,2017,south carolina,tomatoes,produce,tomatoes,2900.0,2800.0,34429000.0,51800.0,0.5,100.0,18.5,664.7,925.0,259.0,259.0,38.8,0.6,0.1,367.4
2839,2017,tennessee,tomatoes,produce,tomatoes,3800.0,3600.0,61719000.0,63900.0,0.5,200.0,17.8,965.9,1780.0,498.4,498.4,74.8,1.1,0.2,707.1
2840,2017,virginia,tomatoes,produce,tomatoes,2500.0,2400.0,43518000.0,34800.0,0.5,100.0,14.5,1250.5,725.0,203.0,203.0,30.4,0.5,0.1,288.0
2841,2017,arizona,watermelon,produce,watermelons,5000.0,3500.0,42359000.0,90125.0,0.5,1500.0,25.8,470.0,19350.0,5418.0,5418.0,812.7,12.2,2.5,7686.6
2842,2017,california,watermelon,produce,watermelons,10800.0,10600.0,117348000.0,310050.0,0.5,200.0,29.2,378.5,2920.0,817.6,817.6,122.6,1.8,0.4,1159.9
2843,2017,delaware,watermelon,produce,watermelons,4000.0,3900.0,8736000.0,54600.0,0.5,100.0,14.0,160.0,700.0,196.0,196.0,29.4,0.4,0.1,278.1
2844,2017,florida,watermelon,produce,watermelons,22400.0,22000.0,152944000.0,434500.0,0.5,400.0,19.8,352.0,3960.0,1108.8,1108.8,166.3,2.5,0.5,1573.1
2845,2017,georgia,watermelon,produce,watermelons,22000.0,20900.0,84231000.0,397100.0,0.5,1100.0,19.0,212.1,10450.0,2926.0,2926.0,438.9,6.6,1.4,4151.2
2846,2017,indiana,watermelon,produce,watermelons,6300.0,6200.0,27017000.0,128650.0,0.5,100.0,20.8,210.0,1040.0,291.2,291.2,43.7,0.7,0.1,413.1
2847,2017,maryland,watermelon,produce,watermelons,4100.0,3700.0,12321000.0,55500.0,0.5,400.0,15.0,222.0,3000.0,840.0,840.0,126.0,1.9,0.4,1191.7
2848,2017,missouri,watermelon,produce,watermelons,3100.0,3000.0,8445000.0,35250.0,0.5,100.0,11.8,239.6,590.0,165.2,165.2,24.8,0.4,0.1,234.4
2849,2017,north carolina,watermelon,produce,watermelons,7300.0,7100.0,22705000.0,106500.0,0.5,200.0,15.0,213.2,1500.0,420.0,420.0,63.0,0.9,0.2,595.9
2850,2017,south carolina,watermelon,produce,watermelons,5000.0,4900.0,26276000.0,107800.0,0.5,100.0,22.0,243.7,1100.0,308.0,308.0,46.2,0.7,0.1,437.0
2851,2017,texas,watermelon,produce,watermelons,25000.0,22000.0,91651000.0,319000.0,0.5,3000.0,14.5,287.3,21750.0,6090.0,6090.0,913.5,13.7,2.8,8640.0
2852,2018,alabama,pecans,dry goods,nuts and seeds,8000.0,8000.0,2366000.0,800.0,0.5,0.0,0.1,2957.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2853,2018,alabama,peanuts,dry goods,nuts and seeds,165000.0,161000.0,114566000.0,285775.0,0.5,4000.0,1.8,400.9,3600.0,1008.0,1008.0,151.2,2.3,0.5,1430.1
2854,2018,arizona,pecans,dry goods,nuts and seeds,17000.0,17000.0,52173000.0,13950.0,0.5,0.0,0.8,3740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2855,2018,arkansas,peanuts,dry goods,nuts and seeds,26000.0,23000.0,21850000.0,56350.0,0.5,3000.0,2.4,387.8,3600.0,1008.0,1008.0,151.2,2.3,0.5,1430.1
2856,2018,california,almonds,dry goods,nuts and seeds,1090000.0,1090000.0,5602500000.0,1140000.0,0.5,0.0,1.0,4914.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2857,2018,california,pistachios,dry goods,nuts and seeds,264000.0,264000.0,2615550000.0,493500.0,0.5,0.0,1.9,5300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2858,2018,california,walnuts,dry goods,nuts and seeds,350000.0,350000.0,916650000.0,679000.0,0.5,0.0,1.9,1350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2859,2018,california,pecans,dry goods,nuts and seeds,3500.0,3500.0,7400000.0,1850.0,0.5,0.0,0.5,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2860,2018,florida,peanuts,dry goods,nuts and seeds,155000.0,143000.0,104328000.0,282425.0,0.5,12000.0,2.0,369.4,12000.0,3360.0,3360.0,504.0,7.6,1.6,4766.9
2861,2018,georgia,pecans,dry goods,nuts and seeds,120000.0,120000.0,113400000.0,35000.0,0.5,0.0,0.3,3240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2862,2018,georgia,peanuts,dry goods,nuts and seeds,665000.0,655000.0,592963000.0,1437725.0,0.5,10000.0,2.2,412.4,11000.0,3080.0,3080.0,462.0,6.9,1.4,4369.6
2863,2018,hawaii,macadamias,dry goods,nuts and seeds,16900.0,16900.0,42007000.0,17650.0,0.5,0.0,1.0,2380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2864,2018,louisiana,pecans,dry goods,nuts and seeds,13400.0,13400.0,5954000.0,3015.0,0.5,0.0,0.2,1974.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2865,2018,mississippi,peanuts,dry goods,nuts and seeds,25000.0,24000.0,19392000.0,46800.0,0.5,1000.0,2.0,414.4,1000.0,280.0,280.0,42.0,0.6,0.1,397.2
2866,2018,new mexico,pecans,dry goods,nuts and seeds,45000.0,45000.0,169290000.0,44550.0,0.5,0.0,1.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2867,2018,new mexico,peanuts,dry goods,nuts and seeds,5500.0,5500.0,4818000.0,7837.5,0.5,0.0,1.4,614.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2868,2018,north carolina,peanuts,dry goods,nuts and seeds,102000.0,98000.0,87906000.0,189630.0,0.5,4000.0,1.9,463.6,3800.0,1064.0,1064.0,159.6,2.4,0.5,1509.5
2869,2018,oklahoma,pecans,dry goods,nuts and seeds,90000.0,90000.0,14884000.0,4500.0,0.5,0.0,0.0,3307.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2870,2018,oklahoma,peanuts,dry goods,nuts and seeds,16000.0,15000.0,10881000.0,23025.0,0.5,1000.0,1.5,472.6,750.0,210.0,210.0,31.5,0.5,0.1,297.9
2871,2018,oregon,hazelnuts,dry goods,nuts and seeds,44000.0,44000.0,91800000.0,52000.0,0.5,0.0,1.2,1765.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2872,2018,south carolina,peanuts,dry goods,nuts and seeds,87000.0,80000.0,59384000.0,136000.0,0.5,7000.0,1.7,436.6,5950.0,1666.0,1666.0,249.9,3.7,0.8,2363.6
2873,2018,texas,pecans,dry goods,nuts and seeds,112000.0,112000.0,56064000.0,16800.0,0.5,0.0,0.2,3337.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2874,2018,texas,peanuts,dry goods,nuts and seeds,155000.0,145000.0,131588000.0,232000.0,0.5,10000.0,1.6,567.2,8000.0,2240.0,2240.0,336.0,5.0,1.0,3177.9
2875,2018,virginia,peanuts,dry goods,nuts and seeds,24000.0,24000.0,22277000.0,50400.0,0.5,0.0,2.1,442.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2876,2018,california,olives,dry goods,"pickles, olives, and pickled vegetables",37500.0,37500.0,40523000.0,53600.0,0.5,0.0,1.4,756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2877,2018,california,apples,produce,apples,12400.0,12400.0,66047000.0,124000.0,0.5,0.0,10.0,532.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2878,2018,michigan,apples,produce,apples,32000.0,32000.0,285104000.0,517500.0,0.5,0.0,16.2,550.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2879,2018,new york,apples,produce,apples,42000.0,42000.0,262345000.0,697500.0,0.5,0.0,16.6,376.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2880,2018,oregon,apples,produce,apples,5000.0,5000.0,55180000.0,85000.0,0.5,0.0,17.0,649.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2881,2018,pennsylvania,apples,produce,apples,19500.0,19500.0,107637000.0,244000.0,0.5,0.0,12.5,441.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2882,2018,virginia,apples,produce,apples,9700.0,9700.0,37256000.0,102000.0,0.5,0.0,10.5,365.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2883,2018,washington,apples,produce,apples,170000.0,170000.0,2140650000.0,3350000.0,0.5,0.0,19.7,639.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2884,2018,california,apricots,produce,apricots,9600.0,9600.0,38055000.0,31700.0,0.5,0.0,3.3,1200.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2885,2018,washington,apricots,produce,apricots,1000.0,1000.0,9414000.0,7850.0,0.5,0.0,7.8,1199.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2886,2018,california,artichokes,produce,artichokes,6900.0,6900.0,63032000.0,50025.0,0.5,0.0,7.2,1260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2887,2018,california,asparagus,produce,asparagus,6200.0,6000.0,26552000.0,9000.0,0.5,200.0,1.5,2950.2,150.0,42.0,42.0,6.3,0.1,0.0,59.6
2888,2018,michigan,asparagus,produce,asparagus,10000.0,9500.0,23275000.0,13300.0,0.5,500.0,1.4,1750.0,350.0,98.0,98.0,14.7,0.2,0.0,139.0
2889,2018,new jersey,asparagus,produce,asparagus,2200.0,2100.0,11562000.0,3465.0,0.5,100.0,1.6,3336.8,80.0,22.4,22.4,3.4,0.1,0.0,31.8
2890,2018,washington,asparagus,produce,asparagus,4500.0,4100.0,26195000.0,13325.0,0.5,400.0,3.2,1965.9,640.0,179.2,179.2,26.9,0.4,0.1,254.2
2891,2018,california,avocados,produce,avocados,47000.0,47000.0,388170000.0,171000.0,0.5,0.0,3.6,2270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2892,2018,florida,avocados,produce,avocados,5800.0,5800.0,15568000.0,13900.0,0.5,0.0,2.4,1120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2893,2018,hawaii,avocados,produce,avocados,840.0,840.0,1774800.0,870.0,0.5,0.0,1.0,2040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2894,2018,california,peppers,produce,bell peppers,13600.0,13500.0,210007000.0,303750.0,0.5,100.0,22.5,691.4,1125.0,315.0,315.0,47.2,0.7,0.1,446.9
2895,2018,florida,peppers,produce,bell peppers,12400.0,11900.0,180642000.0,178500.0,0.5,500.0,15.0,1012.0,3750.0,1050.0,1050.0,157.5,2.4,0.5,1489.6
2896,2018,georgia,peppers,produce,bell peppers,3400.0,3200.0,40110000.0,42400.0,0.5,200.0,13.2,946.0,1320.0,369.6,369.6,55.4,0.8,0.2,524.4
2897,2018,michigan,peppers,produce,bell peppers,2100.0,2000.0,18220000.0,24000.0,0.5,100.0,12.0,759.2,600.0,168.0,168.0,25.2,0.4,0.1,238.3
2898,2018,new jersey,peppers,produce,bell peppers,3500.0,3400.0,39726000.0,46750.0,0.5,100.0,13.8,849.8,690.0,193.2,193.2,29.0,0.4,0.1,274.1
2899,2018,new york,peppers,produce,bell peppers,1600.0,1400.0,8455000.0,7700.0,0.5,200.0,5.5,1098.1,550.0,154.0,154.0,23.1,0.3,0.1,218.5
2900,2018,north carolina,peppers,produce,bell peppers,2300.0,2000.0,15685000.0,20000.0,0.5,300.0,10.0,784.2,1500.0,420.0,420.0,63.0,0.9,0.2,595.9
2901,2018,ohio,peppers,produce,bell peppers,1500.0,1400.0,12040000.0,14000.0,0.5,100.0,10.0,860.0,500.0,140.0,140.0,21.0,0.3,0.1,198.6
2902,2018,pennsylvania,peppers,produce,bell peppers,1200.0,900.0,8422000.0,7650.0,0.5,300.0,8.5,1100.9,1275.0,357.0,357.0,53.6,0.8,0.2,506.5
2903,2018,california,blueberries,produce,blueberries,6600.0,6600.0,139755000.0,32450.0,0.5,0.0,4.9,4306.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2904,2018,florida,blueberries,produce,blueberries,5200.0,5200.0,60404000.0,10250.0,0.5,0.0,2.0,5893.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2905,2018,georgia,blueberries,produce,blueberries,13300.0,13300.0,87258000.0,27250.0,0.5,0.0,2.0,3202.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2906,2018,maine,blueberries,produce,blueberries,18800.0,18800.0,23815000.0,25200.0,0.5,0.0,1.3,945.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2907,2018,michigan,blueberries,produce,blueberries,19700.0,19700.0,70226000.0,35050.0,0.5,0.0,1.8,2003.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2908,2018,new jersey,blueberries,produce,blueberries,9000.0,9000.0,62441000.0,22250.0,0.5,0.0,2.5,2806.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2909,2018,north carolina,blueberries,produce,blueberries,7500.0,7500.0,57304000.0,16900.0,0.5,0.0,2.3,3390.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2910,2018,oregon,blueberries,produce,blueberries,13500.0,13500.0,180730000.0,68750.0,0.5,0.0,5.1,2628.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2911,2018,washington,blueberries,produce,blueberries,14400.0,14400.0,139177000.0,68250.0,0.5,0.0,4.7,2039.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2912,2018,arizona,broccoli,produce,broccoli,10900.0,10900.0,59122000.0,65400.0,0.5,0.0,6.0,904.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2913,2018,california,broccoli,produce,broccoli,104000.0,103000.0,679405000.0,798250.0,0.5,1000.0,7.8,851.1,3900.0,1092.0,1092.0,163.8,2.5,0.5,1549.2
2914,2018,arizona,cabbage,produce,cabbage,3300.0,3300.0,33495000.0,82500.0,0.5,0.0,25.0,406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2915,2018,california,cabbage,produce,cabbage,14700.0,14200.0,181533000.0,241400.0,0.5,500.0,17.0,752.0,4250.0,1190.0,1190.0,178.5,2.7,0.6,1688.3
2916,2018,florida,cabbage,produce,cabbage,9300.0,8900.0,62806000.0,160200.0,0.5,400.0,18.0,392.0,3600.0,1008.0,1008.0,151.2,2.3,0.5,1430.1
2917,2018,georgia,cabbage,produce,cabbage,4300.0,2900.0,14845000.0,58000.0,0.5,1400.0,20.0,255.9,14000.0,3920.0,3920.0,588.0,8.8,1.8,5561.4
2918,2018,michigan,cabbage,produce,cabbage,3800.0,3700.0,14327000.0,64750.0,0.5,100.0,17.5,221.3,875.0,245.0,245.0,36.8,0.6,0.1,347.6
2919,2018,new york,cabbage,produce,cabbage,11000.0,10100.0,52862000.0,196950.0,0.5,900.0,19.5,268.4,8775.0,2457.0,2457.0,368.6,5.5,1.1,3485.8
2920,2018,north carolina,cabbage,produce,cabbage,3000.0,2800.0,10120000.0,32200.0,0.5,200.0,11.5,314.3,1150.0,322.0,322.0,48.3,0.7,0.1,456.8
2921,2018,texas,cabbage,produce,cabbage,5500.0,5000.0,27405000.0,67500.0,0.5,500.0,13.5,406.0,3375.0,945.0,945.0,141.8,2.1,0.4,1340.7
2922,2018,wisconsin,cabbage,produce,cabbage,3400.0,3300.0,10698000.0,66825.0,0.5,100.0,20.2,160.1,1010.0,282.8,282.8,42.4,0.6,0.1,401.2
2923,2018,arizona,cantaloupe,produce,cantaloupe,16400.0,16300.0,86977000.0,187450.0,0.5,100.0,11.5,464.0,575.0,161.0,161.0,24.2,0.4,0.1,228.4
2924,2018,california,cantaloupe,produce,cantaloupe,32000.0,31500.0,187819000.0,417375.0,0.5,500.0,13.2,450.0,3300.0,924.0,924.0,138.6,2.1,0.4,1310.9
2925,2018,indiana,cantaloupe,produce,cantaloupe,1800.0,1700.0,8606000.0,19125.0,0.5,100.0,11.2,450.0,560.0,156.8,156.8,23.5,0.4,0.1,222.5
2926,2018,north carolina,cantaloupe,produce,cantaloupe,1300.0,1200.0,4544000.0,15300.0,0.5,100.0,12.8,297.0,640.0,179.2,179.2,26.9,0.4,0.1,254.2
2927,2018,pennsylvania,cantaloupe,produce,cantaloupe,1000.0,900.0,4148000.0,5400.0,0.5,100.0,6.0,768.1,300.0,84.0,84.0,12.6,0.2,0.0,119.2
2928,2018,texas,cantaloupe,produce,cantaloupe,2100.0,2000.0,5060000.0,11000.0,0.5,100.0,5.5,460.0,275.0,77.0,77.0,11.6,0.2,0.0,109.2
2929,2018,california,carrots,produce,carrots,64800.0,64300.0,687631000.0,1929000.0,0.5,500.0,30.0,356.5,7500.0,2100.0,2100.0,315.0,4.7,1.0,2979.3
2930,2018,michigan,carrots,produce,carrots,4200.0,4000.0,14456000.0,76000.0,0.5,200.0,19.0,190.2,1900.0,532.0,532.0,79.8,1.2,0.2,754.8
2931,2018,texas,carrots,produce,carrots,1700.0,1600.0,3785000.0,20000.0,0.5,100.0,12.5,189.2,625.0,175.0,175.0,26.2,0.4,0.1,248.3
2932,2018,washington,carrots,produce,carrots,6000.0,5900.0,19982000.0,182900.0,0.5,100.0,31.0,109.3,1550.0,434.0,434.0,65.1,1.0,0.2,615.7
2933,2018,wisconsin,carrots,produce,carrots,4100.0,4000.0,7092000.0,86000.0,0.5,100.0,21.5,82.5,1075.0,301.0,301.0,45.2,0.7,0.1,427.0
2934,2018,arizona,cauliflower,produce,cauliflower,6100.0,6100.0,79739000.0,57950.0,0.5,0.0,9.5,1376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2935,2018,california,cauliflower,produce,cauliflower,39000.0,38800.0,354752000.0,417100.0,0.5,200.0,10.8,850.5,1080.0,302.4,302.4,45.4,0.7,0.1,429.0
2936,2018,california,celery,produce,celery,28400.0,28300.0,417347000.0,820700.0,0.5,100.0,29.0,508.5,1450.0,406.0,406.0,60.9,0.9,0.2,576.0
2937,2018,michigan,celery,produce,celery,2000.0,1900.0,19471000.0,55100.0,0.5,100.0,29.0,353.4,1450.0,406.0,406.0,60.9,0.9,0.2,576.0
2938,2018,california,cherries,produce,cherries,32000.0,32000.0,140395000.0,44800.0,0.5,0.0,1.4,3133.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2939,2018,michigan,cherries,produce,cherries,26500.0,26500.0,37936000.0,100500.0,0.5,0.0,3.8,377.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2940,2018,oregon,cherries,produce,cherries,13000.0,13000.0,70835000.0,54600.0,0.5,0.0,4.2,1297.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2941,2018,utah,cherries,produce,cherries,3100.0,3100.0,9102000.0,22500.0,0.5,0.0,7.3,404.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2942,2018,washington,cherries,produce,cherries,40000.0,40000.0,426470000.0,245000.0,0.5,0.0,6.1,1740.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2943,2018,wisconsin,cherries,produce,cherries,1500.0,1500.0,1928000.0,5450.0,0.5,0.0,3.6,353.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2944,2018,arizona,chili peppers,produce,chili peppers,1100.0,1100.0,2660000.0,3300.0,0.5,0.0,3.0,806.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2945,2018,california,chili peppers,produce,chili peppers,2700.0,2700.0,29468000.0,51975.0,0.5,0.0,19.2,567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2946,2018,new mexico,chili peppers,produce,chili peppers,8400.0,7900.0,53766000.0,71100.0,0.5,500.0,9.0,756.2,2250.0,630.0,630.0,94.5,1.4,0.3,893.8
2947,2018,texas,chili peppers,produce,chili peppers,2700.0,2500.0,8873000.0,6875.0,0.5,200.0,2.8,1290.6,280.0,78.4,78.4,11.8,0.2,0.0,111.2
2948,2018,massachusetts,cranberries,produce,cranberries,12700.0,12700.0,60916000.0,114500.0,0.5,0.0,9.0,532.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2949,2018,new jersey,cranberries,produce,cranberries,3100.0,3100.0,14886000.0,25600.0,0.5,0.0,8.3,581.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2950,2018,oregon,cranberries,produce,cranberries,2800.0,2800.0,15101000.0,28950.0,0.5,0.0,10.3,521.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2951,2018,wisconsin,cranberries,produce,cranberries,20700.0,20700.0,154859000.0,277250.0,0.5,0.0,13.4,558.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2952,2018,alabama,cucumbers,produce,cucumbers,6000.0,5900.0,15379000.0,30975.0,0.5,100.0,5.2,496.5,260.0,72.8,72.8,10.9,0.2,0.0,103.3
2953,2018,california,cucumbers,produce,cucumbers,8100.0,8100.0,33781000.0,83025.0,0.5,0.0,10.2,406.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2954,2018,florida,cucumbers,produce,cucumbers,25000.0,24900.0,118524000.0,211650.0,0.5,100.0,8.5,560.0,425.0,119.0,119.0,17.8,0.3,0.1,168.8
2955,2018,georgia,cucumbers,produce,cucumbers,10200.0,9400.0,35212000.0,70500.0,0.5,800.0,7.5,499.5,3000.0,840.0,840.0,126.0,1.9,0.4,1191.7
2956,2018,michigan,cucumbers,produce,cucumbers,35000.0,34400.0,55418000.0,206400.0,0.5,600.0,6.0,268.5,1800.0,504.0,504.0,75.6,1.1,0.2,715.0
2957,2018,new jersey,cucumbers,produce,cucumbers,2600.0,2600.0,7028000.0,12220.0,0.5,0.0,4.7,575.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2958,2018,north carolina,cucumbers,produce,cucumbers,10600.0,9600.0,25582000.0,74400.0,0.5,1000.0,7.8,343.8,3900.0,1092.0,1092.0,163.8,2.5,0.5,1549.2
2959,2018,ohio,cucumbers,produce,cucumbers,1900.0,1900.0,4983000.0,14725.0,0.5,0.0,7.8,338.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2960,2018,texas,cucumbers,produce,cucumbers,5700.0,4900.0,8746000.0,23765.0,0.5,800.0,4.8,368.0,1920.0,537.6,537.6,80.6,1.2,0.2,762.7
2961,2018,wisconsin,cucumbers,produce,cucumbers,5100.0,5100.0,12913000.0,30600.0,0.5,0.0,6.0,422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2962,2018,california,garlic,produce,garlic,29900.0,29900.0,412587000.0,261625.0,0.5,0.0,8.8,1577.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2963,2018,california,grapefruit,produce,grapefruit,9300.0,9300.0,69690000.0,160000.0,0.5,0.0,17.2,435.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2964,2018,florida,grapefruit,produce,grapefruit,29800.0,29800.0,73200000.0,165000.0,0.5,0.0,5.5,443.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2965,2018,texas,grapefruit,produce,grapefruit,15700.0,15700.0,65080000.0,192000.0,0.5,0.0,12.2,339.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2966,2018,california,grapes,produce,grapes,863000.0,863000.0,6260348000.0,7130000.0,0.5,0.0,8.3,878.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2967,2018,washington,grapes,produce,grapes,74000.0,74000.0,360910000.0,466000.0,0.5,0.0,6.3,774.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
